;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
bandwidth;5.7319644e-06;2.4999e-05;7.966671e-06;2.8698717e-06;9.860419e-06;1.3055149e-05;0.00017528646;0.0005026713;1.3224062e-06;2.1428027e-06;0.00011181148;1.5723492e-06;0.000105125495;2.735127e-06;6.523132e-05
precaution;1.0430011e-05;1.2273694e-06;2.921731e-06;1.4974851e-06;8.909369e-05;1.4532153e-05;3.3672626e-05;2.2734284e-06;1.4613586e-06;2.758202e-06;3.0114381e-05;1.7076245e-05;1.1694972e-06;2.5013462e-06;1.5399877e-06
sunsite;6.5408824e-07;6.509452e-07;6.3763514e-07;9.026637e-07;9.121771e-07;8.5942025e-07;9.786679e-07;1.5164952e-05;7.029927e-07;4.6505303e-07;9.480375e-07;7.821784e-07;7.627109e-05;9.3508874e-07;4.496741e-07
lexu;5.917349e-07;7.375732e-07;7.614446e-07;4.8017074e-07;9.78512e-07;1.2379595e-06;9.207721e-07;1.0162273e-06;6.534191e-07;6.3947357e-07;6.584938e-07;5.534851e-07;6.342282e-07;0.00028268216;4.8576175e-07
marietta;8.014286e-07;8.526065e-07;1.1451793e-06;8.466917e-07;1.5088174e-06;9.756096e-05;1.5909575e-06;8.601237e-06;8.723766e-07;1.32157675e-05;8.213678e-07;1.028263e-06;9.737728e-07;7.8666935e-06;6.423256e-07
reign;2.9492878e-06;2.8857901e-05;3.6127024e-06;1.8940333e-05;1.5403173e-06;1.4901657e-06;1.5067021e-06;1.5776305e-06;7.46421e-05;2.9126322e-05;2.8269992e-06;1.1077174e-06;9.447476e-07;5.647625e-05;1.3877051e-06
olivetti;6.465813e-07;1.6552398e-05;7.355988e-07;8.1699966e-07;1.2497493e-06;9.718625e-07;7.69783e-06;8.626222e-05;7.6982263e-07;9.3690807e-07;1.0499996e-06;8.5707626e-07;1.7361868e-05;1.3114426e-06;6.5503735e-07
increase;1.8605628e-05;0.00023012607;0.00070108945;0.00017621195;0.0016235074;0.0006288025;0.00041142342;5.638097e-06;4.8653616e-05;6.680705e-06;7.0737085e-05;0.0019804598;3.730694e-05;0.00030955081;0.00013927936
legion;7.6674553e-07;2.3487155e-05;1.762321e-05;0.00014347513;1.4068914e-06;1.03463e-06;7.03893e-07;1.3898357e-06;9.412313e-07;1.0386096e-06;1.133735e-06;1.0483647e-05;8.2208396e-07;1.113868e-06;7.938964e-07
symbolic;1.2887668e-06;7.471078e-07;8.202598e-05;3.9139877e-06;1.5392761e-06;1.743357e-06;1.2133543e-06;1.7303054e-06;6.6191e-05;1.1764781e-06;2.3319774e-06;5.0582505e-05;9.457014e-05;1.4682867e-06;1.0484122e-06
made;1.3866825e-05;7.4258332e-06;1.1954634e-06;1.0255752e-06;1.5410828e-06;6.8358463e-07;9.749826e-07;1.3866728e-06;1.0123954e-06;1.5434883e-06;3.604441e-05;1.3664585e-06;6.9547485e-07;1.2769232e-06;1.6125256e-05
night;1.1802265e-05;0.0013283556;0.00012844184;0.00012239351;0.0003675911;0.0011059366;6.0671096e-06;9.386058e-06;5.894099e-05;0.001859408;8.025616e-06;0.00052792043;2.5784834e-06;0.00019244594;0.0006498287
congressman;7.4897883e-07;7.5095664e-07;3.8088303e-05;1.2773365e-06;1.6177817e-06;2.0741709e-06;1.129329e-06;1.4956305e-06;7.9852776e-07;9.275236e-07;3.0670417e-05;8.1292594e-05;9.2449926e-07;2.0623645e-05;9.161557e-07
inning;6.404309e-07;0.00093486015;5.991011e-07;1.0580942e-06;1.1739155e-06;8.0342807e-07;7.046385e-07;1.4973431e-06;6.8352784e-07;7.630438e-07;8.537624e-07;5.9187374e-07;7.681323e-07;1.3722962e-06;4.5604597e-07
arthritis;7.6399374e-07;1.1608315e-06;1.3853685e-06;7.3409774e-07;0.00020209425;7.614325e-07;8.902871e-07;1.3381454e-06;7.93933e-07;1.6981093e-06;8.7495283e-07;8.5664396e-07;5.470685e-07;1.3052289e-06;7.349515e-07
mohammed;9.322055e-06;7.1184627e-07;1.0901814e-06;0.0001543915;1.0092722e-06;9.027733e-07;6.3657814e-07;7.584729e-07;1.3569471e-06;7.5272555e-07;1.0250104e-06;1.0828581e-06;7.7774433e-07;6.5922785e-07;8.05669e-07
bell;7.855338e-06;0.0004865844;0.00018208312;4.1229628e-06;4.2368647e-06;0.00016417434;0.0003643095;0.00024827578;2.0374357e-05;3.6349738e-06;0.00032149802;0.00013128108;0.00011288036;0.00033582008;4.2598476e-06
ahmet;6.0135096e-07;6.302742e-07;8.1964754e-07;0.00022555729;7.817533e-07;8.3459923e-07;5.9727233e-07;8.2839136e-07;7.7499965e-07;7.107576e-07;8.2902176e-07;7.8337587e-07;6.85204e-07;3.9355172e-07;4.637886e-07
close;0.00037984052;0.0014004693;0.00023935437;0.0007092787;8.27843e-05;0.0017980154;0.00031867877;1.120409e-05;0.0005520401;0.0010197551;2.5111347e-05;0.0006203098;0.00041322026;0.0007290891;0.0002825761
carr;7.8494327e-07;2.9421026e-06;1.5315136e-05;9.1846186e-07;1.6849564e-06;6.309163e-05;4.442735e-05;5.999345e-05;9.1293504e-07;1.7734415e-06;0.00010511277;1.1587431e-06;1.1914005e-06;3.3460976e-05;1.121728e-06
literally;0.00011497268;1.9677515e-05;6.4729797e-06;2.0659224e-06;5.916291e-05;1.4314666e-06;3.6044905e-06;3.0804197e-06;0.00019640406;0.000121377045;1.08780305e-05;4.112317e-05;1.2505785e-05;5.3985686e-06;6.740861e-05
eshneken;6.9644926e-07;7.9871626e-07;8.907488e-07;0.00026827262;9.453488e-07;9.2332033e-07;7.796864e-07;1.5923752e-05;9.178315e-07;8.153914e-07;9.624703e-07;1.0526205e-06;8.7706564e-07;5.0052836e-07;7.4062757e-07
absorb;2.1468695e-05;1.2460594e-06;4.7507806e-06;6.1048755e-05;7.738439e-05;0.00011636387;9.283355e-07;1.3771865e-06;1.3863007e-06;1.0444382e-06;1.201714e-06;5.103765e-06;9.471789e-07;2.9150673e-05;4.9237983e-06
secrecy;1.3736002e-06;6.722928e-07;1.6986764e-05;2.359695e-06;1.3553861e-06;8.6997886e-07;1.1223116e-06;9.34503e-07;5.234829e-05;1.170588e-06;0.0004116201;8.526116e-06;8.247288e-07;1.1083251e-06;9.4265846e-07
swap;1.0812782e-06;4.855192e-06;1.2086314e-06;1.6172492e-06;2.3218117e-06;2.137216e-06;0.00049824174;5.545411e-06;9.653686e-07;1.9016055e-06;4.950273e-05;6.786598e-05;0.0003962704;7.201048e-05;1.3864179e-06
salary;1.0211545e-06;0.00050085364;2.7920992e-06;2.0146522e-06;1.8661078e-05;1.064417e-06;1.3636853e-06;2.7534682e-06;1.0628537e-06;1.1407604e-05;2.3196806e-06;5.2325988e-05;8.641641e-07;2.226157e-06;6.4885426e-05
dupont;1.2181707e-06;3.4784352e-05;8.828912e-07;1.0683758e-06;3.8513663e-06;1.1894786e-06;1.13998e-06;1.7968238e-06;1.0464217e-05;7.0590477e-07;1.1404595e-06;8.5395556e-07;3.212669e-05;6.314489e-06;7.260075e-07
peer;6.098445e-06;1.3875988e-06;3.9210656e-05;3.426248e-06;0.00017679988;2.6319185e-05;1.2164292e-06;2.792674e-06;1.267851e-06;2.720593e-06;2.1535574e-05;7.467914e-05;9.076352e-07;1.96753e-06;2.4022413e-06
forfeiture;7.0413074e-07;7.0293805e-07;9.022932e-06;1.1049915e-06;1.1293388e-06;7.0915735e-07;9.295163e-07;1.1266283e-06;7.850008e-07;7.135388e-07;0.00010419795;2.4577812e-05;7.9591626e-07;1.0700284e-06;5.823595e-07
another;0.0018867516;0.0013723894;0.0010599804;0.00080240687;0.0016061974;0.0011194452;0.0013935255;2.1626798e-05;0.0013116179;0.0019152319;0.00080276263;0.00015037761;0.0014139648;0.0011846853;0.0020275807
gerald;8.275084e-07;0.0007141927;1.5980957e-05;4.115546e-06;2.6022433e-06;3.959861e-06;9.317232e-05;3.5022633e-06;1.641546e-06;7.735949e-06;3.964959e-06;5.950251e-05;1.277689e-06;2.7194098e-06;1.0194454e-06
convenient;0.0004010058;1.2359969e-06;1.1515115e-05;2.209864e-06;2.195381e-06;2.488096e-06;3.37437e-05;2.4201354e-06;7.5089615e-06;2.0818412e-05;0.00012005789;2.1968517e-06;6.772276e-05;3.96486e-05;3.6770016e-06
boylan;5.851389e-07;9.358149e-07;5.945148e-07;4.5911463e-07;1.2139445e-06;8.4462806e-07;6.1408056e-05;0.00013991163;7.035514e-07;1.0968774e-06;8.9718674e-07;2.3354385e-06;1.0589162e-06;1.0516659e-05;5.8816596e-07
itar;5.7033725e-07;6.8103606e-07;8.207145e-07;1.91761e-05;8.5332124e-07;3.7366637e-05;1.1847192e-06;8.7223384e-07;7.56805e-07;8.1900754e-07;0.00015567645;1.7263988e-06;9.057752e-07;1.0363665e-06;4.9816697e-07
mehl;6.3640584e-07;6.291638e-07;7.132565e-07;1.0291112e-06;8.399203e-07;8.7992754e-07;1.1081113e-06;1.2678395e-06;7.197474e-07;5.234819e-07;1.0065443e-06;6.9602703e-07;0.00013470977;1.0648823e-06;3.6047797e-07
millenia;2.6385598e-05;6.522153e-07;9.399452e-06;1.8434001e-06;1.2215058e-06;7.652157e-07;7.4894587e-07;9.3283705e-07;8.2394814e-05;8.749683e-07;7.756194e-06;7.7277315e-07;6.845188e-07;1.0505568e-06;1.1674019e-06
mouse;1.5182603e-06;3.1431953e-06;1.4016266e-06;2.4155706e-06;0.00020750688;3.8243347e-06;0.0026226817;4.7814146e-06;1.4909076e-06;9.4921415e-06;3.5857058e-06;1.4987022e-05;0.001384681;2.6723492e-06;1.3029857e-06
evangelism;3.9651636e-06;5.817466e-07;7.4921564e-07;8.5694194e-07;8.7951736e-07;6.7490004e-07;6.5862247e-07;9.866301e-07;7.773357e-05;6.348555e-07;7.708733e-07;5.828538e-07;5.6993156e-07;9.1757283e-07;5.147197e-07
theater;6.8706174e-07;1.5409005e-05;1.0954674e-06;1.36021645e-05;1.2322384e-06;1.3114496e-06;1.3630209e-06;2.4021972e-06;9.2731784e-07;0.00014877412;9.64465e-07;3.6995996e-05;7.7287547e-07;1.192092e-06;5.960993e-07
crimson;8.041794e-07;1.7557302e-05;1.0150992e-06;1.2492426e-06;1.6453752e-06;9.490062e-07;2.432697e-06;2.134251e-06;8.49782e-07;8.5194665e-07;1.1896113e-06;7.3922513e-07;2.2230726e-05;1.8127549e-06;5.928019e-05
ccit;9.516184e-05;3.5558878e-05;1.1940436e-06;8.715174e-07;1.8120006e-06;9.812023e-07;1.135134e-05;0.00012019489;4.089554e-06;1.1453453e-06;1.8538427e-06;1.0205471e-06;2.184825e-06;1.5337582e-06;1.283787e-06
onmy;2.9197883e-05;9.4757416e-07;1.1296227e-06;8.9561615e-07;1.4567029e-06;1.3508374e-06;4.0487707e-06;2.678373e-06;2.3036596e-06;3.9222446e-06;1.2142016e-06;8.2632795e-07;1.1870586e-05;3.04469e-05;1.368123e-06
demographic;6.6764636e-07;6.567423e-07;4.4255186e-05;5.1625952e-06;1.3856306e-06;8.981395e-07;8.7860093e-07;9.891842e-07;7.10825e-07;8.710677e-07;1.3295193e-06;0.00012340439;7.223109e-07;1.1259569e-06;5.329984e-07
huntington;7.368552e-07;1.0294141e-06;8.681494e-07;1.0112276e-06;6.921685e-05;4.0148043e-05;3.5744727e-06;1.6374611e-06;1.0615885e-06;8.740684e-07;1.1636454e-06;5.8064625e-06;4.725e-06;1.6632504e-06;6.325789e-07
nanao;5.749486e-07;8.040546e-07;5.97402e-07;5.891097e-07;1.0280952e-06;7.3482846e-07;0.00024027641;1.855306e-06;7.0376745e-07;1.3698069e-06;1.0958272e-06;5.6744824e-07;1.0491987e-06;1.5030429e-06;4.0842167e-07
garbage;6.5714885e-05;4.248525e-05;2.5450288e-05;7.9337704e-05;1.2665448e-05;7.897017e-06;0.00012343639;5.8616592e-06;2.0161624e-05;0.00010112912;6.9905174e-05;4.5347744e-05;4.017062e-05;7.3047127e-06;3.6556015e-05
column;1.0754052e-06;0.00017585096;1.4990917e-05;8.117748e-05;2.2545553e-06;8.675042e-05;2.1304058e-05;4.2759602e-06;1.3023512e-06;2.638864e-06;5.4629722e-06;0.00012776692;0.00021450876;2.0521615e-05;1.3609047e-06
tartabull;5.1947285e-07;0.00013113138;5.8568463e-07;6.7098574e-07;1.0611928e-06;6.19078e-07;6.41648e-07;1.137743e-06;5.839269e-07;5.676899e-07;6.5601097e-07;4.882142e-07;5.4059393e-07;1.0060934e-06;4.1891695e-07
inspection;1.6743971e-06;1.3251222e-06;2.1428623e-06;5.532762e-06;2.0574623e-06;2.835788e-06;0.00016814691;2.9220953e-06;1.0438253e-06;3.353444e-06;5.6571917e-06;0.00010592134;2.1283986e-06;0.00019778573;1.007045e-06
coincidence;1.2102792e-06;2.9464887e-05;2.2781987e-05;1.5791258e-06;2.9243356e-06;8.081873e-05;2.9449368e-06;2.2556635e-06;5.594896e-06;5.4870532e-05;1.3460093e-05;1.4696662e-06;7.0322576e-06;2.1264982e-06;1.1998596e-06
kentucky;1.0089825e-06;2.1057716e-05;3.6903582e-06;2.9640325e-05;2.2576774e-06;1.1744654e-06;4.5565142e-05;2.267154e-06;1.011563e-05;1.6624183e-06;1.3919775e-06;7.2464245e-05;1.015512e-06;2.3810585e-06;8.686878e-07
enhancement;7.125994e-07;9.2897164e-07;9.4009715e-07;1.1784615e-06;2.1294136e-06;1.6779233e-06;5.6700082e-06;7.98826e-05;7.1753027e-07;7.2880033e-07;7.0005376e-06;4.348118e-05;0.00023846517;4.432789e-05;6.615867e-07
interference;0.00010707045;0.00010692201;3.497326e-05;3.109842e-05;2.1470792e-06;1.9721325e-05;0.00023161281;2.3381422e-06;2.0326331e-06;2.6707673e-06;5.8408764e-06;8.178922e-06;1.0109521e-05;2.5175268e-06;1.7318841e-06
comms;6.312859e-07;8.565837e-07;8.6218984e-07;9.85659e-07;1.0034532e-06;1.9673247e-05;2.4147282e-06;1.7797184e-06;7.43221e-07;7.2158974e-07;2.3848645e-05;8.107635e-07;1.3792845e-05;1.1913976e-05;5.785097e-07
ofwhich;1.2012628e-06;8.635408e-07;4.609865e-06;9.0109756e-07;2.2963677e-05;8.6885706e-07;1.4940753e-05;1.4850008e-06;3.147542e-05;1.1109795e-06;1.1227238e-06;7.9954225e-07;1.2090711e-06;1.4820029e-06;9.646542e-07
factor;0.0001525748;0.0002443502;0.00022570533;3.8051217e-05;0.0008504198;0.00038946824;0.00020567603;5.9081676e-06;1.7742717e-05;3.37071e-06;0.00015317202;0.0005422197;0.00021171386;0.00012103856;2.0117615e-05
turbo;7.7246517e-07;1.2684044e-06;9.804191e-07;9.461595e-07;1.4619009e-06;4.1888657e-06;0.00018697792;0.00035900695;8.530868e-07;1.8492457e-06;1.5196784e-06;1.4957101e-06;0.0001445322;0.0015005767;8.7594276e-07
loud;5.4022992e-05;4.899356e-05;4.114037e-05;1.6233715e-05;1.4176968e-05;1.96935e-06;7.4383543e-06;1.586493e-06;2.4247582e-05;0.0001966492;5.248396e-06;1.6800964e-06;1.0458211e-06;0.0002723173;3.801951e-06
pure;5.3504213e-05;1.9333756e-06;0.00017977259;9.204058e-05;0.0001680389;0.00016425578;1.04362625e-05;3.2156938e-06;9.9480996e-05;3.880259e-05;3.4011841e-06;4.1037038e-05;0.00011069943;3.1160353e-06;1.7168071e-05
uniformly;1.3645102e-06;3.4430795e-05;1.0920559e-05;1.4803281e-06;1.7658175e-06;5.4445885e-05;1.18644e-06;2.297686e-06;1.5681439e-05;8.10208e-07;4.6185138e-05;9.619111e-06;3.7413845e-06;1.8903007e-06;9.267995e-07
theline;3.5454627e-06;8.815296e-07;1.1076608e-06;9.84156e-07;1.6487774e-06;2.572612e-05;1.4236886e-06;1.3448979e-06;1.0147423e-06;7.784311e-07;2.1457743e-05;9.2642614e-07;2.6909918e-06;3.2787426e-05;7.4198215e-07
washer;1.0057747e-06;8.6711486e-07;9.934965e-07;9.531857e-07;1.3614983e-06;2.6393961e-06;3.649947e-06;2.382142e-06;4.767561e-06;1.0341915e-06;1.2747547e-06;1.2910856e-06;8.5308246e-05;0.0001117507;6.8961765e-07
miniscule;1.5025367e-06;1.0161808e-06;7.800643e-06;2.839043e-05;7.9481915e-06;1.6272485e-05;8.7630644e-07;1.0335831e-06;1.9676772e-06;1.1664002e-06;1.0822706e-06;1.2596607e-06;7.705887e-07;6.7978117e-06;2.1722135e-06
skilled;9.535529e-06;1.101684e-06;1.8276727e-05;7.3389338e-06;2.1248698e-06;1.8215298e-06;5.079464e-06;2.2800314e-06;1.2036787e-06;1.6838263e-05;1.5753816e-05;1.544196e-06;1.0639313e-05;2.8223492e-05;2.2630093e-06
cincinnati;8.3342064e-07;0.000495821;1.4703946e-06;1.1268231e-06;1.5070643e-06;9.0751143e-07;9.1521815e-07;3.90455e-06;2.1463522e-06;9.30804e-07;9.621444e-07;1.09395e-06;8.556257e-07;2.0256539e-06;7.709781e-07
simm;5.2997365e-07;8.1146595e-07;6.5888673e-07;6.435949e-07;8.270452e-07;7.4452134e-07;0.00072740676;2.330213e-06;6.940807e-07;1.5703162e-06;1.1116593e-06;5.134629e-07;8.9675643e-07;1.458861e-06;4.589491e-07
modifying;1.325031e-06;9.70979e-07;1.4504685e-05;1.2184549e-06;1.2100817e-06;1.1342012e-06;7.2453004e-06;3.786297e-06;2.469826e-06;9.97168e-07;3.2876592e-06;1.0904273e-06;5.1156763e-05;2.5150475e-06;8.401843e-07
johnh;5.2436656e-07;8.524488e-07;6.656104e-07;6.3748564e-07;8.5395374e-07;7.277963e-07;0.00018602016;1.4861866e-06;6.6711925e-07;1.3236737e-06;1.1038112e-06;5.4737706e-07;7.8856567e-07;1.2643089e-06;4.076913e-07
infomation;6.659637e-07;8.26347e-07;8.9978704e-07;8.7176596e-07;1.3530576e-05;1.130855e-06;1.3413966e-06;9.270852e-06;7.251109e-07;5.866584e-07;4.1261956e-05;9.620564e-07;7.0529372e-06;1.1355003e-06;6.415792e-07
abbott;6.735287e-07;0.0001183718;7.3019106e-07;6.540817e-07;5.755106e-06;8.8646783e-07;8.570614e-07;2.873883e-06;6.532166e-07;6.855331e-07;7.7073577e-07;6.4840543e-07;7.671871e-07;1.8002354e-05;6.852292e-07
catbyte;4.944441e-07;7.0686053e-07;6.3549214e-07;5.8669764e-07;8.4831163e-07;6.8594994e-07;0.0003523576;1.2924718e-06;6.725933e-07;1.770577e-06;9.994562e-07;4.959365e-07;7.2511585e-07;1.2567511e-06;4.1198788e-07
viamar;5.992065e-07;8.1480283e-07;6.9115305e-07;5.693545e-07;1.0938016e-06;7.2024255e-07;1.8848924e-06;0.00016390455;7.139243e-07;6.5389014e-07;8.444349e-07;8.1508944e-07;9.5091417e-07;1.0029607e-06;5.06632e-07
culture;0.0007214743;1.8662428e-06;0.0001812306;0.0006250358;0.00047641303;2.7661242e-06;1.0152902e-06;1.9958397e-06;0.0003373628;3.2524304e-06;2.9599728e-06;0.00049335335;1.2906287e-06;2.1530568e-06;9.369895e-06
monitor;1.1869801e-06;2.881815e-06;2.526619e-06;3.871189e-06;0.00014940655;0.00011936217;0.0059677875;5.9945896e-06;1.2020877e-06;3.5231776e-06;0.00021561366;0.00015664747;0.00014760417;4.8797287e-06;2.0437938e-06
unless;0.0009832367;0.00043645065;0.00061451155;9.030616e-05;0.000662439;0.0008524432;0.00045718555;7.868025e-06;0.00024995574;7.4145755e-05;0.0008172579;3.645064e-06;0.00037032596;0.00072218623;0.001130458
death;0.00030939808;2.4597314e-06;0.0032757528;0.00094341283;0.00019574397;6.1187575e-06;3.3609947e-06;1.6638519e-06;0.0017782266;0.0013490906;4.0323325e-06;0.00016221867;1.8763482e-06;4.7240937e-06;2.341853e-05
tinpot;5.740583e-07;5.3462327e-07;8.105695e-05;7.181422e-07;1.0056547e-06;5.9240335e-07;6.201452e-07;7.488862e-07;6.513448e-07;6.805622e-07;8.193908e-07;6.0460286e-07;5.3022336e-07;8.970476e-07;4.7404504e-07
seth;1.0001171e-05;7.8714445e-05;4.375948e-05;1.7517727e-06;1.1157511e-05;1.5441766e-06;4.608675e-06;0.00034094148;1.529281e-05;1.6568106e-06;2.029037e-06;1.4082127e-05;3.1383373e-05;2.8200286e-06;5.8838843e-05
microscopy;6.0448633e-07;6.506392e-07;1.0543208e-06;6.3685854e-07;1.2229606e-06;8.4289e-07;1.0919506e-06;9.882498e-05;6.867321e-07;5.1227113e-07;8.4413216e-07;1.4228108e-05;1.1407435e-05;8.693455e-07;6.27725e-07
institute;7.855709e-05;4.3210944e-06;1.5516938e-05;6.782053e-05;3.675965e-06;0.00021318674;1.1819927e-05;0.0012285071;1.8270825e-05;9.74228e-05;0.000114327464;0.0021500753;0.00014108626;2.5340714e-05;2.6842679e-06
inspector;6.8020836e-07;9.916778e-07;4.9489845e-06;1.2147977e-06;1.3301102e-06;2.097295e-05;0.00016280293;2.5330771e-06;8.9248624e-07;2.5103923e-06;1.4995447e-06;0.00019613009;1.4028412e-06;2.0144266e-06;5.4289234e-07
pale;9.4005003e-07;1.9021365e-06;1.5495903e-05;0.0001316208;2.5005813e-05;1.1917426e-06;5.2131077e-06;1.3360249e-06;1.280149e-06;6.7545516e-05;6.9366456e-06;1.3314645e-06;8.4467405e-07;1.2703326e-06;1.6587206e-06
anywhere;9.681393e-05;0.00012059199;4.8939284e-05;0.00014081477;0.00011536587;0.00013336942;0.00017811204;0.00034620124;9.712894e-06;0.00017955;0.0001628604;4.4337944e-06;0.00010845281;0.00015205343;0.000138931
capital;0.0002905632;0.00034776094;0.00037540845;0.0001672846;4.2102843e-06;2.4672025e-05;1.6515187e-06;9.809175e-05;3.349683e-05;2.796696e-06;2.8470422e-06;0.000108683525;8.386948e-05;1.980259e-06;4.621455e-06
allocate;8.6396807e-07;1.007306e-06;3.0856334e-06;1.909256e-06;1.4047075e-06;2.2901891e-05;1.25834695e-05;3.4586988e-06;9.6729e-07;1.0488661e-06;2.7717015e-06;9.504308e-05;0.00026179737;2.2806728e-06;6.292708e-07
iivx;5.214662e-07;7.615272e-07;5.628882e-07;5.6739987e-07;9.1469894e-07;6.986084e-07;0.00028217546;2.3534126e-06;6.40388e-07;1.3016181e-06;1.1093917e-06;6.1047433e-07;1.0280216e-06;1.2723683e-06;3.6583427e-07
sdio;5.916486e-07;6.606364e-07;7.853974e-07;9.3324854e-07;8.832999e-07;0.00024155182;8.216733e-07;1.1132128e-06;7.4349816e-07;6.497792e-07;7.064533e-07;7.7404104e-07;6.917467e-07;1.3986245e-06;4.0582924e-07
incoming;7.392272e-07;5.422989e-06;1.2436806e-06;2.5935515e-06;1.7277622e-06;1.7111755e-05;9.740603e-06;2.488085e-06;8.3211086e-07;9.441429e-07;3.1767531e-06;2.1066791e-05;0.00035757737;3.7485665e-06;5.246099e-07
esin;7.1387745e-07;6.831684e-07;9.14833e-07;0.00026026907;7.805389e-07;9.4838106e-07;6.449769e-07;6.024808e-07;9.522917e-07;9.0343093e-07;1.0893918e-06;7.909783e-07;7.5618095e-07;6.996515e-07;6.001762e-07
episode;1.9657082e-06;5.5177294e-05;1.409198e-05;6.9459646e-05;0.000126692;6.3187224e-05;1.8729049e-06;2.13042e-06;6.499902e-06;4.560825e-05;2.1981339e-06;2.2679344e-06;1.0233148e-06;3.6458885e-06;2.5583095e-06
anintellectual;6.2299773e-07;5.659519e-07;9.498671e-05;8.010149e-07;1.1160665e-06;6.5031577e-07;1.2088797e-06;8.261641e-07;7.063097e-07;7.779228e-07;8.9772163e-07;7.1906493e-07;5.711166e-07;9.734035e-07;5.310379e-07
proponent;0.00014240129;9.616338e-07;4.9790033e-05;3.160828e-05;7.504656e-06;4.6443143e-05;1.0884635e-06;1.2442496e-06;2.312023e-05;1.4216175e-06;4.983155e-05;9.723643e-06;1.0383715e-06;1.5539911e-06;1.8402471e-06
attendance;8.2015697e-07;0.0002884248;2.3819382e-05;1.2436498e-06;6.8088425e-06;9.52945e-07;7.8859273e-07;1.5720885e-06;1.3912608e-06;1.0146423e-06;1.0935513e-06;1.7430946e-05;7.688109e-07;1.5691212e-06;9.341121e-07
bernstein;4.8102753e-05;2.0459893e-05;1.3245957e-06;7.40924e-06;1.657366e-06;1.0909826e-06;1.2008983e-06;1.4158954e-06;1.6404302e-06;8.8122044e-07;0.00013766307;5.8924534e-06;9.3886104e-07;1.4268684e-05;2.2145052e-06
tracing;7.7156176e-07;9.667316e-07;9.0503414e-07;1.3025658e-06;1.2502107e-06;1.2646268e-06;4.1104945e-06;0.00016343348;9.160267e-07;7.172037e-07;1.6412644e-06;1.4062666e-06;0.00023841286;1.4604674e-06;6.8718725e-07
compassionin;1.1088525e-06;6.2338654e-07;8.5086435e-07;1.0469386e-06;9.170319e-07;6.8616714e-07;7.945663e-07;1.0987587e-06;7.236376e-05;1.697826e-06;8.0960444e-07;5.651783e-07;5.645463e-07;9.683971e-07;5.0072424e-07
dlecoint;2.9602552e-06;5.74707e-07;7.3199135e-07;8.7652194e-07;8.3235534e-07;6.8665486e-07;6.6034767e-07;1.0764992e-06;0.00013186508;6.6430334e-07;7.76292e-07;5.8036505e-07;5.7314577e-07;9.353099e-07;5.2652354e-07
equivalent;0.00019591197;7.991849e-05;2.9407372e-05;6.855865e-06;0.00010208269;0.00016623335;0.00018978216;4.118988e-06;0.00018123773;2.6013017e-06;0.00019364106;0.00010561808;0.00010086255;5.6363417e-05;6.163165e-06
burningin;5.7180716e-07;5.8770826e-07;1.7626848e-05;8.296867e-07;9.2410096e-07;6.8472383e-07;1.0847101e-06;1.0692225e-06;7.101156e-07;7.10387e-05;8.1408405e-07;6.5869926e-07;5.9243047e-07;1.0750803e-06;5.745657e-07
forgive;7.9063284e-05;6.0853745e-06;4.3523123e-06;2.1498005e-05;6.8720947e-06;4.5910974e-06;2.0246287e-05;6.859594e-05;0.00029055373;7.302412e-05;1.6111396e-06;4.469411e-06;1.2846472e-06;5.0405353e-05;5.9252216e-05
bash;3.127801e-06;1.5318163e-05;0.00044056366;3.4965262e-05;3.5338178e-06;1.9946362e-06;2.167459e-06;2.6845039e-05;3.1833657e-05;5.2722677e-05;2.08082e-06;2.4790913e-06;3.9073595e-05;5.2903455e-05;8.075264e-05
mcmain;4.7947856e-07;6.5714954e-07;5.7352395e-07;5.56799e-07;7.696289e-07;6.415256e-07;0.00013364526;1.2237788e-06;5.869614e-07;1.1888633e-06;9.248106e-07;5.196448e-07;7.5925567e-07;1.0518439e-06;3.277132e-07
midnight;9.0596893e-07;0.00013229593;1.3625694e-06;7.890661e-06;1.7834114e-06;6.168963e-05;3.3052572e-06;1.5078907e-05;1.0628102e-06;7.345949e-05;2.122401e-05;2.5706038e-05;2.9914268e-06;2.006663e-06;1.1133639e-06
projectile;7.314306e-07;7.3514275e-07;3.5578498e-05;1.2021574e-06;1.0897608e-06;3.537672e-05;1.2104543e-06;9.958925e-07;9.202945e-07;6.5589215e-05;1.0031584e-06;9.636625e-07;6.9588816e-07;1.6340401e-06;6.308547e-07
