;0;1;2;3;4;5;6;7;8;9;10;11
limiting;3.8015746e-06;1.8219885e-06;3.2269694e-05;1.6468719e-06;4.484095e-05;1.8164554e-06;2.0994946e-06;1.4768135e-06;6.0592e-06;4.2779293e-06;7.247567e-06;3.2622625e-06
attest;2.694525e-06;2.4477374e-06;1.8473464e-06;5.2543674e-06;1.1397658e-05;2.4900537e-06;2.2290424e-06;6.263279e-05;2.2453942e-06;2.4686058e-06;2.458669e-06;3.784731e-05
copy;7.757805e-05;7.857124e-06;0.001705577;6.5299835e-05;0.00021030233;1.0949635e-05;1.3481966e-05;6.66825e-05;0.0017680369;0.00018963277;1.6595866e-05;0.0032363276
willi;2.5238548e-06;1.6639669e-06;4.626323e-06;1.4892343e-06;6.4721025e-05;1.9672323e-06;4.5768465e-05;1.2426983e-05;1.8020651e-06;1.9663673e-06;2.178559e-06;7.953654e-06
collector;4.0945665e-06;2.4523686e-06;2.53036e-06;1.9553768e-06;2.0802832e-05;2.2712059e-06;7.563098e-06;2.1047825e-05;2.0195341e-06;8.979821e-06;6.502082e-05;9.761117e-05
sample;0.0002772925;7.5907105e-06;0.00022113607;5.3171127e-05;0.0003575307;8.337471e-06;0.00011062309;4.18556e-06;0.0004176602;0.00038121428;4.8307298e-05;1.9604839e-05
lump;4.016799e-06;2.7693152e-06;5.5827104e-06;2.3670552e-06;4.4459057e-06;3.468899e-05;2.3148e-06;4.8060847e-05;1.5897799e-06;4.0157607e-05;3.525389e-06;4.2623624e-06
inorder;3.3367478e-06;9.195448e-06;9.256268e-06;1.2468534e-05;1.1927575e-05;3.546354e-06;4.690115e-06;7.260405e-06;5.5245146e-06;2.4023e-05;2.8281922e-05;4.1849585e-06
maxwell;4.628023e-06;1.627076e-06;1.5590896e-06;1.7820146e-06;1.4782569e-06;2.0690218e-06;5.5034097e-06;5.680834e-05;1.4906484e-06;3.2606735e-05;1.8902919e-06;1.0461933e-05
overwhelm;1.5967578e-05;4.5398037e-06;2.4208177e-06;1.9259317e-06;1.326135e-06;2.2574764e-06;1.5024228e-06;3.8558596e-06;1.3342501e-06;3.2764524e-06;5.091945e-05;1.9114564e-06
path;0.00010045848;8.263345e-05;2.4165762e-05;3.2434058e-05;0.00026068953;0.000118985045;2.4427754e-05;0.00011119293;0.0009051257;7.666958e-05;8.604109e-06;5.4087504e-05
newbie;1.8799608e-05;1.3880826e-06;1.6433239e-06;1.4713004e-06;2.2639395e-06;2.4644658e-06;6.620326e-06;7.284054e-06;2.465956e-06;2.282386e-06;2.009348e-06;8.3605875e-05
scholar;5.794493e-06;2.8748907e-06;2.4393207e-06;0.0002310467;1.2383628e-06;2.5646439e-06;1.2829285e-05;0.00035960283;2.0888895e-06;3.7226093e-06;1.0759692e-05;3.4322973e-06
karlsruhe;1.2922912e-06;1.072977e-06;1.5884963e-05;1.2393868e-06;5.0337794e-06;8.803017e-07;1.8396768e-06;1.136746e-06;2.0723552e-05;2.1989385e-06;1.5825295e-06;0.00017370349
convinced;3.308264e-05;7.0841954e-05;3.783163e-06;7.972731e-06;9.507519e-06;1.5072429e-05;1.7832968e-05;3.365531e-05;1.680262e-06;7.646316e-06;2.0510375e-05;2.320144e-06
geico;2.0808275e-06;1.4991085e-06;1.4212496e-06;8.1787255e-07;1.8474369e-06;1.7551123e-06;3.1560307e-06;1.2950899e-06;7.266586e-07;2.2949296e-06;0.00036928625;2.7440158e-06
compete;0.0003002708;2.8590955e-06;0.0002915282;2.1347744e-06;7.62919e-05;4.1356434e-06;7.3929696e-05;8.190796e-06;5.321347e-06;1.7708051e-05;5.4605316e-05;2.4257137e-05
swiss;3.1671268e-06;2.6885331e-05;9.613411e-05;3.2264948e-06;2.7272745e-06;2.4273247e-06;2.716918e-05;2.5424138e-06;2.5857555e-05;3.969479e-06;0.0002341493;5.759798e-06
lowenstein;7.18032e-07;1.0022749e-06;7.963559e-07;1.3062039e-06;1.2259318e-06;1.1540732e-06;0.00012101194;1.0619766e-06;8.4046155e-07;1.2999844e-06;1.2916673e-06;2.1780006e-06
consciously;8.002694e-06;1.9538024e-06;1.6429009e-06;8.414611e-06;2.5851105e-06;2.0118164e-06;1.5995755e-06;3.244658e-05;1.3722181e-06;2.3821246e-06;5.906019e-06;3.3500332e-06
hinduism;1.3093861e-06;1.1300929e-06;9.625492e-07;1.3328688e-06;8.493895e-07;9.04037e-07;1.1034024e-06;2.4156789e-05;9.0228576e-07;1.347849e-06;1.3018551e-06;1.3432382e-06
harddrive;6.857517e-07;9.634133e-07;1.2763848e-06;1.0376907e-06;4.9608047e-05;1.130815e-06;1.404707e-06;8.727887e-07;1.7675386e-06;1.383156e-06;1.213415e-06;4.1446087e-06
firstclass;7.833099e-07;8.8261527e-07;1.3485784e-06;1.0137329e-06;0.00011542535;1.4273753e-06;1.8923918e-06;8.6627495e-07;3.790366e-06;1.8005414e-06;1.3447287e-06;9.7332624e-05
store;1.4279984e-05;4.764814e-05;0.0004014822;2.1188524e-05;0.00053476996;0.00036884515;4.5996544e-06;5.00956e-06;0.00070810795;0.00013518371;0.00019289869;3.7044607e-05
falsely;1.772015e-06;1.8152263e-06;1.218812e-06;4.150702e-05;9.4189727e-07;2.6309692e-06;1.6538509e-06;2.491548e-05;1.0724549e-06;2.2044608e-06;1.80638e-06;1.3988836e-06
occasionally;3.7964284e-05;3.351693e-06;2.1917864e-05;1.0081844e-05;0.00011988891;1.11409e-05;3.110868e-05;2.0498286e-05;5.3283322e-05;4.560658e-05;7.0445108e-06;1.1553014e-05
wheat;1.5961746e-06;2.2174434e-06;1.156374e-06;1.9640363e-05;1.324967e-06;9.63364e-06;1.7535393e-06;1.9669515e-06;1.1174241e-06;2.3959852e-05;1.8623989e-06;1.5922411e-06
loathe;4.295917e-06;2.0104683e-06;3.0153778e-06;2.001457e-06;1.61953e-06;5.96801e-06;6.101621e-06;1.7268136e-06;1.4991967e-06;4.671403e-05;2.188299e-05;5.1093843e-06
frustrate;1.7260029e-06;0.00012053105;8.0188e-06;2.9680862e-06;1.8443916e-06;3.4584725e-06;2.0403954e-06;8.175628e-06;1.4916751e-06;2.129001e-06;5.4532666e-05;2.4529852e-06
bulb;1.7134075e-06;5.3515178e-06;1.3140738e-06;3.1176282e-06;0.00032275924;5.5093053e-05;2.2764752e-06;2.1420728e-06;2.0442264e-06;2.7820656e-06;3.381515e-06;4.114921e-06
jhan;1.3327472e-06;1.4757319e-06;0.00014073869;1.6058709e-06;1.1912637e-06;1.1484738e-06;1.3199979e-06;1.2411313e-06;1.2309038e-06;1.8197688e-06;2.8338645e-06;1.6824844e-06
minivan;6.5013523e-07;9.78165e-07;1.1558315e-06;1.0312812e-06;0.000107497486;1.2553704e-06;1.7962518e-06;8.7350486e-07;1.4295111e-06;1.4812615e-06;1.1971163e-06;2.4531303e-06
jefferson;2.1924789e-06;3.7273512e-05;1.3775066e-05;2.2744945e-05;1.5934532e-06;4.259003e-06;8.244584e-06;4.078253e-06;1.2476113e-06;3.7587001e-06;0.00045626322;3.3189328e-06
adequately;1.9528441e-05;1.4952192e-05;1.531263e-05;9.314801e-06;5.0369053e-06;5.405492e-06;9.188858e-06;4.4708777e-05;2.152031e-06;5.6519693e-05;1.2252059e-05;5.0853505e-06
beaver;2.2598956e-06;1.199209e-06;3.665582e-06;1.2414571e-06;3.718915e-06;1.6072551e-06;4.462162e-05;1.2190111e-06;2.789201e-06;1.9403399e-06;2.934537e-06;0.00015850537
interfere;8.160128e-05;7.4646478e-06;1.2715384e-05;2.002718e-05;1.7827662e-05;4.7604593e-05;0.000115751216;2.3039227e-05;2.646965e-06;8.016844e-06;0.00014976425;3.66092e-06
galactic;1.0212136e-06;1.2349077e-06;1.2564309e-06;1.8856123e-06;1.2818906e-06;1.1414962e-06;1.3810642e-06;1.2782706e-06;1.3534351e-06;0.00015702462;1.5304825e-06;1.7855617e-06
tonight;3.9823904e-06;0.00030102147;2.3580556e-06;5.6192748e-05;3.1923983e-06;0.00016414754;0.0003193824;8.6471e-06;1.6165195e-06;7.706683e-06;1.9602958e-05;8.944811e-06
bubblejet;3.979636e-07;8.9957535e-07;1.5501392e-06;8.181651e-07;0.00032121936;2.1920082e-06;9.89543e-07;8.4287655e-07;1.9266872e-06;1.7824996e-06;1.1968228e-06;3.3056785e-06
prostitution;2.1754188e-06;1.998736e-06;1.6174979e-06;4.685297e-06;1.0354736e-06;1.4971652e-06;1.5687461e-06;1.9901365e-05;1.0489312e-06;5.5321807e-06;4.8517228e-05;1.6137915e-06
quieter;7.9255005e-07;1.0750953e-06;4.3895548e-06;1.0728188e-06;5.3741594e-05;1.0676974e-06;1.355215e-06;8.778139e-07;1.4147822e-06;1.4852959e-06;1.4243914e-06;2.433216e-06
goodness;0.000116880525;2.158071e-05;9.218102e-06;2.2263607e-06;3.510336e-05;1.2782274e-05;1.2597574e-05;3.2641954e-05;2.1721864e-06;4.4795006e-06;8.536818e-06;4.1048283e-06
inherit;3.984985e-06;4.375891e-06;2.0202322e-06;2.968661e-06;1.0060082e-05;6.643855e-06;1.8123214e-06;9.696085e-05;1.767639e-05;2.5270192e-06;1.2520886e-05;4.684755e-06
sunday;6.559505e-06;0.0004169064;3.6221443e-06;0.00021230981;3.1319719e-06;9.954076e-05;0.00063754886;0.0002976208;2.212987e-06;8.71436e-05;7.853958e-06;3.2495377e-06
supervise;1.7369889e-06;3.2730616e-06;1.9750867e-06;1.9409112e-05;5.901504e-06;3.513485e-06;1.6087898e-06;1.5746226e-06;5.817021e-06;1.2983825e-05;1.05382205e-05;2.1283895e-06
mack;3.057242e-06;0.00010437452;2.9725807e-06;3.0306544e-05;1.7752867e-05;1.1937484e-05;5.879674e-05;1.450757e-05;4.4159588e-06;6.143363e-06;3.8849835e-06;3.90695e-05
accusation;4.0256633e-05;2.7969721e-05;2.3252064e-06;0.00013254862;1.6987459e-06;3.0288582e-05;9.414384e-06;0.00010207735;1.4473359e-06;3.0946985e-06;1.771945e-05;1.6098548e-06
prospect;3.5282562e-06;5.9472255e-05;7.4662826e-06;3.9927723e-05;4.6896407e-06;1.6876997e-05;0.00021754434;2.6002122e-06;2.2074141e-06;5.6490517e-05;1.0032191e-05;1.6477117e-05
overwrite;1.2415998e-06;1.3538255e-06;3.2955333e-05;1.6484762e-06;1.7969107e-05;7.9206114e-07;1.674195e-06;1.2369401e-06;6.516031e-05;2.495136e-06;1.990616e-06;3.231977e-06
spelling;4.4153157e-06;3.1061686e-06;3.321916e-06;5.183899e-06;3.2376178e-05;6.759772e-06;2.283371e-05;4.669276e-06;2.8018565e-06;9.649629e-06;0.00012664481;0.00035219587
whit;3.4095106e-06;1.6186227e-06;1.7909979e-06;1.5328063e-06;7.0677575e-05;1.9450663e-06;1.6848882e-06;5.309997e-06;1.8832387e-06;3.3346158e-05;2.3176647e-06;2.8197412e-06
salem;2.5631036e-06;5.7510482e-05;2.7997876e-06;2.0042486e-05;2.7231592e-05;4.5939214e-06;2.091088e-05;2.55451e-05;2.682841e-05;2.780021e-05;3.1998873e-06;4.2219108e-05
depart;3.665207e-06;1.3128318e-05;1.8435097e-06;1.0599122e-05;4.742064e-06;4.0482002e-05;2.033027e-05;4.508451e-05;1.5301134e-06;2.9143275e-05;4.6714354e-06;3.8618373e-06
sixteen;3.4510365e-06;2.7927954e-06;2.102962e-06;5.852066e-06;6.866955e-06;3.2004377e-06;7.264671e-06;7.9500305e-06;2.9721728e-05;1.4733537e-05;1.6672679e-05;3.3466004e-06
clayton;6.646822e-06;2.5734178e-06;2.221819e-06;4.669709e-06;1.9251663e-06;2.512922e-06;3.603687e-05;0.0012930401;2.9573755e-06;5.1410384e-06;2.2602524e-05;3.7487407e-06
runner;5.684973e-07;1.608545e-06;1.7903832e-06;2.8796828e-06;4.0743334e-06;1.6792434e-06;0.000823314;1.150002e-06;9.871e-07;2.4264684e-06;2.2368488e-06;3.3230883e-06
contentious;1.6120799e-06;2.807595e-06;1.169223e-06;8.143868e-06;9.5315545e-07;1.4667728e-06;1.340322e-06;3.7151192e-05;1.0591652e-06;1.6827895e-06;2.2788968e-06;1.4663223e-06
insitute;1.4409952e-06;2.0193575e-06;1.8361263e-06;2.3714658e-06;1.5215687e-06;1.3353922e-06;3.4451068e-06;1.5570645e-06;7.3379247e-06;3.842925e-06;4.198484e-05;3.0063575e-06
hassle;1.8357128e-05;2.2536885e-06;3.9144852e-05;1.666658e-06;8.7954046e-05;3.0540652e-06;3.0216206e-06;1.8294828e-06;4.0323175e-05;3.4887269e-06;2.0282037e-05;1.0546134e-05
cuny;1.4761821e-06;1.2967012e-06;1.3894986e-06;2.7365807e-06;3.5952849e-06;1.4085962e-06;1.8923304e-06;9.214725e-06;3.0460048e-06;1.6547439e-06;1.8274658e-06;4.8292426e-05
dunn;1.964527e-06;2.4970648e-06;1.9950398e-06;9.7404256e-05;1.4941339e-05;5.2039763e-06;5.186731e-06;1.916724e-06;2.0383727e-06;0.00029416682;1.0303232e-05;3.516394e-06
fruit;1.5914764e-05;4.5013594e-06;1.2491006e-05;4.2685755e-05;2.0139696e-06;0.00025724826;2.8974212e-06;0.00015618809;1.6869865e-06;7.425821e-05;1.2409293e-05;2.9684377e-06
rigel;4.155779e-06;0.00019367188;6.2717713e-06;2.7155354e-06;4.7150975e-06;5.786441e-06;2.4585545e-06;2.4553387e-06;2.3979119e-05;8.7713655e-05;9.624124e-05;7.0903097e-06
shareware;9.509748e-07;1.4583194e-06;2.3448831e-06;2.1787919e-06;8.14199e-06;6.722398e-07;1.63657e-06;1.6904178e-06;0.001082085;5.184259e-06;1.7280216e-06;4.3002954e-05
bottleneck;9.857332e-07;1.6130197e-06;2.865837e-05;1.3683386e-05;3.8092367e-05;1.4726851e-06;1.518584e-06;1.1926616e-06;1.687358e-06;1.865647e-06;1.9138786e-06;2.343858e-06
distance;8.764058e-06;8.286266e-05;0.00015530949;5.8036574e-05;0.0002995461;7.091796e-05;1.6029557e-05;1.5357304e-05;7.859812e-05;0.00050409517;8.413942e-06;1.0979429e-05
prophet;4.2244774e-06;2.3625462e-06;1.7430843e-06;1.9247878e-05;1.156958e-06;1.5258091e-06;1.8661576e-06;0.0007280565;1.2649834e-06;2.7640797e-06;2.4438248e-06;1.5097781e-06
yadlowsky;1.6131149e-06;3.7775295e-05;1.3360919e-06;2.4911171e-06;1.4547503e-06;6.2386493e-06;2.1080755e-06;1.8605824e-05;1.3395564e-06;1.8701005e-06;2.4785056e-06;1.5966622e-05
ehrlich;7.02346e-07;1.5280943e-06;1.32073e-06;0.00013550869;1.2442865e-06;1.8734655e-06;1.9533993e-06;1.3061389e-06;1.4489406e-06;1.7888533e-06;1.84094e-06;1.8697676e-05
trinitron;1.0313504e-06;1.2250183e-06;1.390054e-06;1.1184356e-06;0.0001521708;1.7595249e-06;1.6117338e-06;1.1022346e-06;1.7145154e-06;1.8367931e-06;1.6260655e-06;3.3800932e-06
whistle;1.5242065e-06;4.8199267e-06;8.994211e-07;3.8348435e-06;1.40651055e-05;6.280338e-05;2.9551454e-06;1.2648226e-06;1.125062e-06;1.6022184e-06;3.6832653e-06;1.999456e-06
allergic;4.7380126e-06;1.4742633e-06;1.2484641e-06;1.970961e-06;2.1013875e-06;9.696594e-06;1.7738982e-06;1.6952124e-06;1.6568961e-06;0.00030273385;3.9065467e-06;4.9537625e-06
cloth;4.134567e-06;5.7604784e-06;1.3456774e-06;6.777143e-06;2.8605686e-05;7.1213646e-05;2.4227659e-06;2.2090107e-05;1.4713174e-06;2.457195e-06;1.661685e-05;4.3635205e-06
thedefault;9.990567e-07;1.0794379e-06;1.2642049e-06;1.4406334e-06;1.8332139e-06;8.981531e-07;1.2449549e-06;2.4953608e-06;2.819587e-05;1.6220838e-06;1.2827869e-06;2.7243138e-06
selanne;9.75774e-07;1.9752183e-06;1.8846589e-06;2.3043397e-06;1.3371505e-06;1.4780923e-06;0.00057788467;1.5245778e-06;1.1805716e-06;2.344446e-06;6.0458024e-05;3.1814482e-06
babble;2.8600714e-06;6.0479388e-06;1.5626727e-06;7.412743e-06;1.5426496e-06;3.279971e-05;1.9312772e-06;5.633976e-06;1.159608e-06;8.287725e-06;1.1079961e-05;1.8977357e-06
copper;1.5457867e-06;2.9118403e-06;1.922188e-05;9.689297e-06;0.00011738389;2.5225504e-06;2.4061412e-06;1.2745774e-06;3.0010297e-06;8.381501e-06;3.5077921e-06;8.3993116e-05
honda;7.0529796e-07;1.0715485e-06;1.481744e-06;1.0917199e-06;0.0007855641;2.496919e-06;3.4473023e-06;9.242024e-07;2.4810222e-06;2.5225168e-06;2.788674e-06;1.786233e-05
olympic;1.1268255e-06;3.184828e-06;1.5381302e-06;6.121757e-05;1.6164809e-06;3.1616767e-06;0.00027714527;1.9004517e-06;1.3204711e-06;5.771918e-06;4.299659e-06;2.9905243e-06
recording;2.5794986e-06;3.0178144e-05;3.710839e-05;2.1663955e-06;3.050461e-06;2.3878133e-06;3.5857076e-06;3.3966191e-06;1.7369803e-05;1.558513e-05;2.6370901e-06;5.293289e-05
restrict;3.5428508e-05;2.431615e-05;0.00029235176;2.6002224e-05;4.3031196e-06;3.2406072e-06;2.6925875e-06;6.137124e-05;4.388634e-05;0.00013178811;0.00055923784;4.7983717e-06
jesuschrist;1.5639156e-06;1.2703213e-06;1.0123762e-06;1.8456125e-06;9.514717e-07;1.0970984e-06;1.2461594e-06;6.9795075e-05;9.806874e-07;1.4699306e-06;1.4211269e-06;1.580697e-06
intrusion;2.1556282e-06;7.863318e-06;1.568115e-05;1.7881757e-05;1.732895e-06;2.534204e-06;1.6906666e-06;1.9636454e-06;1.0695951e-05;7.762418e-06;3.588016e-06;2.2033882e-06
progman;2.0685484e-06;1.54129e-06;1.363476e-06;1.6617856e-06;3.2755147e-06;9.744833e-06;2.0148632e-06;1.3249513e-06;7.0967195e-05;2.0452192e-06;1.6058955e-06;1.7059412e-05
weekly;2.8665404e-06;1.3492203e-05;2.657202e-06;0.00010983837;2.533986e-06;4.311398e-06;0.00012187523;1.2911806e-05;0.00013118313;0.00010347897;3.2647174e-06;8.988346e-06
lunar;1.2495323e-06;1.4232568e-06;1.9267338e-06;2.8332104e-06;1.244956e-06;8.559136e-07;1.5832453e-06;1.5261359e-06;1.8746913e-06;0.0012925352;3.0212107e-06;1.2485075e-06
problemswith;2.205729e-06;4.6674053e-05;1.730493e-06;1.9224012e-06;6.055979e-06;3.3146666e-06;1.7041217e-06;1.759279e-06;1.2356666e-05;2.0154916e-06;1.9684758e-06;4.0810687e-06
berry;1.8220474e-06;1.453159e-06;7.846865e-06;1.5641058e-06;7.170047e-06;1.8990577e-06;2.9107066e-05;1.3299912e-06;2.5457715e-05;3.086786e-05;1.9905556e-06;8.2928076e-05
boast;6.739516e-06;3.4626346e-06;1.6509472e-06;5.3013206e-05;3.154523e-06;1.7018441e-05;4.1171784e-06;7.38679e-05;4.896134e-06;5.0951767e-06;4.0881814e-06;1.329901e-05
alberta;2.6227326e-06;1.8688796e-06;2.250566e-06;1.6269013e-06;1.781218e-05;2.2492823e-06;3.6637455e-05;1.3922711e-06;9.284959e-06;4.3663895e-06;6.4128464e-05;0.000170122
xxxxx;9.611831e-07;1.2137106e-06;4.9560877e-06;1.4527773e-06;3.819788e-05;8.5026016e-07;1.3023805e-06;1.181471e-06;9.236151e-05;2.6485689e-06;1.6579454e-06;4.1494377e-06
rtfm;1.753891e-06;1.5134418e-06;8.252537e-05;1.6331334e-06;1.3144422e-05;6.9330196e-07;1.4629812e-06;1.4062867e-06;0.00020720773;2.6388168e-06;2.6155603e-06;4.1810094e-06
alive;1.1401342e-05;0.00047696944;4.928731e-06;0.00030865974;2.7802962e-06;0.0009062715;6.26464e-06;0.00013095177;1.8693461e-06;0.00017352214;1.2117041e-05;2.679439e-06
block;2.5698235e-05;7.651435e-05;0.0025058072;9.214779e-05;8.80585e-05;0.0008219761;1.0525115e-05;1.4729006e-05;0.00019444688;0.000103950275;0.00025126638;1.7687931e-05
lower;9.949474e-06;2.6310627e-06;2.7149545e-06;1.8480818e-06;0.000104281404;4.6400787e-06;6.46205e-05;1.5890821e-06;6.627679e-06;7.8389196e-05;4.8730097e-05;6.449118e-06
above;0.0016868326;0.0004911644;0.0006118732;0.00062066794;0.0006113316;5.5412027e-05;0.000441685;0.0013609509;0.0015331905;0.0005613655;0.00045123204;0.000307931
throughput;1.0172964e-06;1.1612894e-06;1.7945345e-05;1.132429e-06;8.71972e-05;1.0753299e-06;1.3361678e-06;1.0135076e-06;1.8540028e-06;1.7150585e-06;1.5649921e-06;3.1554107e-06
responsible;0.0003161252;0.0011752901;8.412751e-05;0.00031571428;1.1468482e-05;4.7703666e-05;1.0412524e-05;0.00012864768;5.2393396e-05;0.00017978906;0.00050488673;1.0413958e-05
most;0.005174117;0.0010102008;0.0019730462;0.0014502608;0.0018245935;0.00022743555;0.0019734441;0.002230309;0.0016713659;0.0024403275;0.0023079468;5.2030973e-05
appeal;7.41561e-06;1.2308479e-05;2.8792125e-05;0.00043078864;5.684475e-06;9.312636e-06;0.00028132717;5.8822603e-05;1.6211156e-05;5.008989e-06;0.00026894134;6.947179e-06
happen;0.0004934266;0.0034428472;0.0006794378;0.0009009886;0.00031349948;0.005975104;0.00083502097;0.0005449608;0.00020649224;3.313116e-05;0.0004865016;2.5650235e-05
disperse;1.6043745e-06;2.7598817e-06;3.3970255e-06;9.773243e-06;1.1540542e-06;4.797311e-06;1.5441982e-06;4.6797013e-06;1.1790313e-06;1.133591e-05;7.7596405e-06;1.5815368e-06
networked;1.3521621e-06;1.1751879e-06;1.4316954e-05;1.4178751e-06;6.2166555e-06;9.123491e-07;1.7411563e-06;1.2179953e-06;4.406655e-05;2.178032e-06;1.6810616e-06;2.8822316e-05
publish;3.3199325e-05;1.80534e-05;0.00054851203;0.0010710483;5.555202e-06;1.010895e-05;4.9985283e-06;0.0001527025;0.00017252367;0.00083705736;0.00012821375;1.1108104e-05
init;1.0116521e-06;1.9216782e-06;4.1877433e-06;2.542681e-06;0.00011288763;1.3321588e-06;1.7341383e-06;1.7137758e-06;0.00022989142;1.4408865e-05;2.1932162e-06;6.3178095e-06
configuration;1.8689383e-06;1.6363022e-06;3.0925844e-06;1.4939684e-06;0.00049986714;1.799352e-06;2.2651836e-06;1.3161898e-06;0.00034118877;5.1482042e-05;1.8315711e-06;2.1230306e-05
patrol;1.0097841e-06;2.1090757e-06;1.4992588e-06;0.00018719166;1.4564133e-06;2.3971222e-06;1.8314474e-06;1.503007e-06;1.1802057e-06;2.119643e-06;2.789436e-05;1.9871964e-06
weren;4.530042e-05;0.00038667774;3.5811315e-06;1.1945297e-05;4.3039076e-06;0.00083265174;0.000255388;0.00010124493;1.2668487e-06;9.262186e-06;9.533113e-05;4.2811594e-06
nucleus;9.63064e-07;1.248365e-06;1.2344792e-06;1.3467898e-06;1.0758272e-06;1.0279665e-06;1.3048223e-06;1.0323417e-06;1.1954451e-06;0.000114845294;1.5239792e-06;2.0414345e-06
feel;0.0015366132;0.000701224;0.00029755264;0.0004176634;0.00020307337;0.004448912;0.00033725455;0.0008068321;0.0001117585;3.143349e-05;0.0005971331;4.921165e-05
thompson;2.2857257e-06;2.5890442e-06;2.8231384e-06;8.907554e-06;7.0504764e-05;3.9846923e-06;0.00019004183;1.7898473e-06;1.488612e-05;6.845503e-06;3.1601037e-05;0.00017540026
athens;1.2297389e-06;1.5013219e-06;1.4779883e-06;4.7197755e-06;1.5787476e-06;1.4694386e-06;1.5699584e-06;2.2919626e-06;1.5325362e-06;0.0002026558;1.7226148e-06;2.2499532e-06
contractor;2.4039539e-06;2.6166344e-06;6.910367e-05;2.770916e-05;1.282444e-05;4.3156597e-06;2.8959378e-06;1.6126248e-06;2.357315e-06;0.00011881178;3.9964884e-06;3.4863083e-06
stefan;1.640028e-06;1.4896029e-06;2.7676617e-05;1.4407611e-06;0.00012911878;1.3553329e-06;1.7000409e-06;1.2474811e-06;3.481159e-05;2.7674798e-06;2.292993e-06;5.0005688e-06
madam;1.2068798e-06;1.414309e-06;5.3061844e-06;1.727308e-06;1.3772274e-06;1.2062353e-06;1.4493787e-06;1.3383263e-06;1.6202624e-06;9.550765e-05;1.8206658e-06;2.3589812e-06
gland;3.070522e-06;1.817459e-06;1.6245303e-06;1.673711e-06;1.782399e-06;4.2382335e-06;2.578603e-06;3.6491751e-06;1.6505451e-06;0.0001093877;4.792942e-06;1.4249745e-05
loophole;2.34141e-06;2.957619e-06;2.3228818e-06;2.3017897e-06;1.2247866e-06;2.6054956e-06;2.0198788e-06;4.2178285e-06;1.1569371e-06;2.9593732e-06;9.35055e-05;2.246238e-06
islamic;4.0190866e-06;2.6058417e-06;1.7926145e-06;0.0008008627;9.123698e-07;2.4704452e-06;1.6380706e-06;0.00070520514;1.6368854e-06;3.0615715e-06;3.7124262e-06;1.256084e-06
interception;1.1615984e-06;1.4728777e-06;6.861195e-05;2.6113903e-06;1.1659743e-06;8.6085066e-07;1.3456295e-06;1.3638899e-06;1.2973786e-06;1.809189e-06;2.5040292e-06;1.6927913e-06
prevalent;6.492e-06;1.9423214e-06;1.736062e-05;1.9600761e-06;1.3634506e-06;1.7105518e-06;1.7071569e-06;1.1720482e-05;1.7241682e-06;2.607289e-05;9.6585945e-06;3.4035934e-06
ultimately;6.882374e-05;0.00013433548;3.1949054e-05;7.2362504e-06;3.2112446e-06;5.2506775e-06;4.911361e-06;8.8995796e-05;6.441705e-06;2.0318595e-05;8.269439e-06;2.6618472e-06
bosox;7.615972e-07;9.877283e-07;8.868822e-07;1.2728988e-06;1.2841065e-06;1.2753234e-06;0.00013176109;1.1030463e-06;9.330837e-07;1.3729027e-06;1.2887831e-06;9.223805e-06
july;6.1122655e-06;6.7823066e-06;2.7431539e-05;0.00035185102;1.5416268e-05;1.060309e-05;6.971244e-05;1.4510088e-05;2.9913415e-05;0.00022268893;0.00010099364;0.00042050422
anwar;6.287442e-07;1.5904781e-06;1.3308919e-06;0.00023508669;1.013387e-06;1.6415129e-06;1.4474339e-06;1.4515817e-06;1.2053785e-06;1.67251e-06;2.5516397e-06;1.1168848e-06
croatia;5.983058e-07;1.478813e-06;1.3475319e-06;0.0002350117;9.372244e-07;1.4810103e-06;1.442656e-06;1.4749668e-06;1.2192882e-06;2.5371612e-06;1.9301094e-06;1.0914515e-06
hayashida;1.1451992e-06;1.1591142e-06;1.2291389e-06;1.469127e-06;1.2594306e-06;1.1179358e-06;1.4032074e-06;1.1619567e-06;1.2612937e-06;8.1006525e-05;1.4894375e-06;1.9070247e-06
initialize;8.560761e-07;1.0545454e-06;1.4337525e-06;1.473488e-06;3.7894947e-06;7.607791e-07;1.1807551e-06;1.1678725e-06;9.287292e-05;1.8549509e-06;1.2634256e-06;2.9769456e-06
mufti;9.770572e-07;1.8538585e-06;1.7570673e-06;0.00014205916;1.753842e-06;1.7593554e-06;1.7643589e-06;1.5871768e-06;3.883006e-05;2.2358984e-06;1.9616973e-06;6.500337e-06
presidency;1.9093782e-06;7.74069e-05;3.9084816e-06;7.3429746e-06;1.2441512e-06;3.066782e-06;1.9197926e-06;1.4119221e-05;1.2014534e-06;4.3235937e-06;5.442904e-05;1.7141e-06
