researcher;9.467141e-05;3.653218e-05
reagan;5.821436e-05;1.9224092e-06
ruthlessly;8.558059e-06;1.3764057e-06
overweight;6.1372757e-06;1.3356846e-05
spinner;2.1792289e-06;9.127751e-06
jeff;5.71016e-05;0.00045580234
technological;2.6632304e-05;3.09791e-05
read;0.0012802618;0.0018430451
flock;2.5801297e-05;4.667874e-06
expo;2.4051114e-06;5.5697114e-05
analogue;7.1994805e-06;5.708099e-06
basic;0.00025275582;0.00024855716
chronic;9.759508e-05;3.5434014e-06
overcome;3.0068482e-05;1.1500586e-05
module;9.16276e-06;0.00022896373
develop;0.00037194602;0.0004039292
directed;1.2587703e-06;9.986961e-06
sunysb;6.0056127e-06;3.931299e-05
telecom;1.0693917e-05;5.331642e-05
replicate;1.5499561e-05;1.2744145e-05
spite;3.2661635e-05;3.32612e-06
once;0.0009256747;0.00054579147
lack;0.0003788455;0.00011307923
dictatorship;3.7608894e-05;1.6954623e-06
proclaim;7.8003504e-05;5.0441986e-06
condom;1.1169777e-05;1.4633483e-06
thelaw;1.4170901e-05;2.2297465e-06
ethernet;2.2033487e-06;0.00021836237
dewey;4.0787312e-05;2.115118e-06
deaf;2.865194e-05;7.3207766e-06
springer;2.3188682e-06;1.9683854e-05
difficult;0.0002619542;0.00015578039
clinton;0.0008149314;5.5698574e-06
invite;7.8764366e-05;2.1163056e-05
generate;6.283869e-05;0.00044235244
imaging;1.0077018e-05;0.000110771165
favorable;1.580968e-05;8.1885655e-06
injection;3.629524e-05;1.8356504e-05
thorough;3.2041266e-05;4.375439e-06
village;0.00050716475;3.6771141e-06
wedge;5.9757413e-06;4.1667795e-06
curse;4.4801076e-05;2.790634e-05
infinite;6.4823886e-05;4.1488613e-05
boulder;4.676132e-05;9.096723e-05
armond;1.0280076e-05;9.914404e-06
activity;0.0004069649;9.106046e-05
paste;2.856936e-06;0.000115173236
arguably;2.0289715e-05;5.500275e-06
ellisun;2.1536254e-05;2.5277798e-06
guidance;2.8909864e-05;7.5200605e-06
chaos;9.220187e-06;3.3138145e-05
templeton;4.050336e-05;1.966253e-06
jonathan;4.219074e-05;0.00010905153
sand;2.8166256e-05;3.8291477e-05
propose;0.00026374997;8.307137e-05
distraction;6.52996e-06;7.2641797e-06
leap;5.3974898e-05;5.77063e-06
slider;1.3956777e-06;5.3559586e-05
hoene;1.6431019e-05;1.673927e-06
flush;2.9158748e-05;2.3343722e-05
reason;0.0012023902;0.00040970562
qualitative;3.6679096e-06;9.215028e-06
capacitor;2.2839363e-06;9.1215035e-05
notify;2.0335287e-05;7.2465904e-05
stall;7.659869e-06;2.0115995e-05
barbarism;1.7534116e-05;1.4944377e-06
wingate;3.44294e-05;7.2850685e-06
advantage;6.2122264e-05;0.00022906606
interactively;1.2684372e-06;3.8211823e-05
implicit;1.7400476e-05;3.663938e-06
suppose;0.0005950988;0.00027202663
immaturity;8.151124e-06;2.1700623e-06
gummint;1.1653053e-05;1.517329e-06
athlete;2.6688836e-05;2.6795733e-06
campbell;8.742507e-06;9.3392606e-05
remarkable;2.2516107e-05;7.135848e-06
edge;4.9292204e-05;0.0003561163
newspaper;0.00018918651;6.635769e-06
thex;2.1485655e-06;5.6574652e-05
regiment;8.558082e-06;1.401179e-06
charley;3.0479463e-05;7.4507134e-06
mound;1.4246906e-06;1.4835597e-05
mucho;2.4171004e-06;1.5610567e-05
hacker;6.809113e-05;0.00016531108
inconvenience;5.067661e-06;6.7929013e-06
russia;0.00030656383;4.1286285e-06
munition;1.2584265e-05;2.4446786e-06
ilsubject;6.0962966e-06;2.082928e-06
perez;1.4677859e-06;2.257217e-05
belief;0.00079470023;1.9304653e-05
husc;1.4847627e-05;8.274477e-06
solaris;1.6035315e-06;8.764944e-05
personnel;6.3495616e-05;2.6438913e-06
langley;8.87616e-06;2.0226058e-05
warrior;2.8174516e-05;1.5212396e-05
factory;2.7210192e-05;9.3203445e-05
equally;0.000118443655;1.7872497e-05
tosupport;3.1537354e-06;8.877209e-06
atlastele;2.0265523e-05;4.281119e-06
gatech;7.4058065e-05;0.00029215895
hugh;1.2446357e-05;7.857366e-06
retrieval;6.4252963e-06;1.1898147e-05
mississippi;8.669758e-06;2.1904116e-06
amoco;7.715674e-06;1.959416e-05
ownership;8.727442e-05;4.7905996e-06
accessory;6.8461104e-06;2.9428527e-05
accelerator;4.751424e-06;0.00032018803
cheshire;1.7647159e-06;3.112266e-05
acknowledge;8.268085e-05;7.098382e-06
keyboard;7.758458e-06;0.00056410785
berkeley;9.538664e-05;0.00035890663
osrhe;3.1921496e-05;3.0722836e-06
below;0.00010349131;0.0004697548
society;0.00083294715;9.389714e-06
chance;0.00038433832;0.00020219255
swallow;3.6138914e-05;2.029131e-05
left;0.00010073822;0.00014328067
faithful;3.042678e-05;5.7533152e-06
allthe;2.4019402e-05;2.5303389e-05
walsh;4.1465864e-05;2.1681777e-05
except;0.0003957074;0.0003623763
favor;0.00019486625;5.347693e-05
knowledgable;4.136584e-06;6.9015887e-06
expenditure;2.7648444e-05;1.596383e-06
denis;1.5992248e-06;1.6153363e-05
erosion;8.054371e-06;6.0942966e-06
thou;0.0001273062;3.8032624e-05
stimulate;2.0555928e-05;3.9095594e-06
bastard;7.252125e-05;2.5340203e-06
gosh;1.2153319e-05;2.3508306e-05
name;0.0009058805;0.0016753598
sunlight;1.3719055e-05;1.2191001e-05
ourselves;0.00013144531;6.9149955e-06
xsun;1.204333e-06;5.255514e-05
selective;6.947143e-05;9.111596e-06
therapy;0.000110795256;3.0741933e-06
unprecedented;1.01044825e-05;1.8036211e-06
conflict;0.0001508994;6.7028064e-05
attain;2.3468758e-05;3.2327728e-06
deficiency;3.1314856e-05;1.6724112e-05
narrow;7.4666255e-05;2.6016633e-05
jaskew;3.489852e-05;1.5432811e-06
foghorn;3.2750436e-06;1.0423945e-05
slay;1.8880259e-05;2.0120272e-06
annihilation;2.5487609e-05;2.1306462e-06
kekule;1.8088915e-05;2.1276187e-06
spinoff;1.4183969e-05;3.181447e-06
easy;0.0003825276;0.00085668045
marble;4.925922e-06;9.552164e-06
israelisin;7.966431e-06;1.581777e-06
attn;2.5855868e-06;1.1307212e-05
endor;4.742714e-05;8.342891e-06
ocean;3.029017e-05;4.0602405e-05
pete;4.0971263e-05;0.00011621912
today;0.0012615693;0.00015885936
belive;8.765299e-06;9.436934e-06
tribute;8.614321e-06;2.2455145e-06
june;8.674651e-05;0.00026634807
cloud;0.00013649973;1.2194169e-05
fewyear;1.3270848e-05;8.111878e-06
vice;0.00016828053;4.049965e-05
butthat;7.700549e-06;2.1521042e-05
terminator;4.4833387e-06;3.304297e-05
triangulate;1.5296714e-06;1.1755828e-05
racism;9.350044e-05;2.4688459e-06
carve;1.9080955e-05;1.4174726e-06
translate;7.827087e-05;5.6520017e-05
compelling;2.9642388e-05;4.9691625e-06
shelf;2.1765547e-05;7.164929e-05
ment;1.8321978e-05;4.9941573e-06
coke;1.0711212e-05;3.731508e-06
controversial;2.4395304e-05;5.5186124e-06
thedealer;1.7679872e-06;1.2951406e-05
geoffrey;4.6923637e-06;3.006196e-05
naftaly;2.5166177e-05;1.239327e-06
repair;1.3889346e-05;0.00020117046
openwindow;5.03554e-06;0.0005712472
ethnic;0.00013207864;2.1999724e-06
chopin;7.04999e-05;8.91184e-06
classroom;1.0333577e-05;4.4444923e-06
gouge;6.608455e-06;1.9831189e-06
cwis;7.2410503e-06;4.3651136e-05
academy;2.7592287e-05;1.7411268e-05
strange;6.260314e-05;0.00017817227
endorse;8.3262144e-05;9.281294e-06
discovery;5.7220434e-05;4.5419615e-06
baerga;1.7927283e-06;8.6785396e-05
beth;3.1619961e-06;1.9329302e-05
wallace;9.74374e-06;1.3943194e-05
glendenning;8.823555e-06;7.2519138e-06
helplessness;1.165786e-05;1.450073e-06
thegeneral;8.112987e-06;6.2826616e-06
colorado;0.00016535468;0.0003651778
zbib;2.5165229e-05;1.6201219e-06
bure;1.5114531e-05;3.8579896e-05
evan;1.6741784e-05;8.164295e-05
themselves;0.0008002987;4.5179444e-05
guilty;0.00018383216;6.6855023e-06
radically;1.2519893e-05;4.9448854e-06
diversity;1.9023504e-05;2.9394603e-06
confusing;2.4279463e-05;2.0608504e-05
persecution;6.372589e-05;2.1410833e-06
nren;1.6518301e-05;2.115444e-05
oxford;2.632145e-05;2.5946129e-05
messenger;3.4630106e-05;2.6039604e-06
inquiry;3.844184e-05;2.4342062e-05
henceforth;3.5683802e-06;9.673757e-06
parliamentary;2.0583333e-05;1.6432701e-06
lookout;1.0866124e-05;3.2371272e-06
predecessor;1.2888615e-05;3.840219e-06
boiling;7.903027e-06;1.596859e-05
towhat;7.109523e-06;2.2053987e-06
kratz;8.07168e-05;6.139413e-06
federal;0.00056961196;6.250828e-06
reincarnate;1.8068853e-06;2.5680127e-05
scandal;2.2901679e-05;1.746565e-06
tenet;1.0241391e-05;3.0798303e-06
similiar;8.272284e-06;1.7416514e-06
coefficient;1.4705012e-06;1.7011025e-05
spur;1.9480687e-05;1.95553e-06
hire;7.3999334e-05;3.4160017e-05
smart;9.001339e-05;6.293129e-05
surprisesin;1.101134e-06;1.2714337e-05
simple;0.00025162974;0.0006181133
infoworld;1.0617523e-06;1.1372162e-05
canuck;1.2503159e-05;5.4674194e-05
donnell;4.179461e-06;8.619934e-06
applelink;5.1985744e-06;4.587413e-05
mythical;1.0270688e-05;6.072622e-06
eventhough;8.905948e-06;8.794949e-06
drain;6.07206e-06;0.00011974923
asthma;3.2075328e-05;2.1261785e-06
chase;3.8993738e-05;2.2091286e-05
delight;1.4130368e-05;2.5428853e-06
vendor;1.00376155e-05;0.00032848094
rbis;1.5747239e-06;3.1086976e-05
chip;0.00053019443;0.0013517953
freeway;7.838142e-06;7.019184e-05
ease;1.4919548e-05;4.499099e-05
arbitrarily;4.7963545e-06;1.2085705e-05
stray;8.663977e-06;8.407086e-06
bode;3.8015035e-06;9.600044e-06
augustine;2.2922402e-05;3.4292814e-06
contract;0.00011885247;0.00010095404
investor;0.00010541822;2.4687258e-06
wield;1.7255008e-05;2.7597707e-06
tknow;2.7347147e-05;1.3678113e-05
includingthe;7.721423e-06;4.9529795e-06
awayfrom;1.0640888e-05;5.6236136e-06
isis;9.248849e-06;3.7404116e-05
behaviour;5.4338212e-05;3.5652865e-05
ball;5.430161e-05;0.0006119606
raster;2.7100155e-06;0.00014519904
realtime;4.265242e-06;2.707564e-05
bcstec;3.174655e-06;7.044543e-05
collective;3.029056e-05;2.7228518e-06
explode;5.9512808e-05;1.4816127e-05
leary;1.3971673e-05;5.999602e-06
strawberry;2.3415482e-06;5.4076114e-05
spill;2.6443502e-05;4.4038557e-06
askew;4.3121952e-05;1.7296642e-06
boston;8.263808e-05;0.00027272094
inet;1.7356442e-06;1.6487305e-05
overburdened;1.1732895e-06;3.4983623e-05
justice;0.00029169233;6.9914217e-06
commodore;1.533665e-06;1.493837e-05
seemsthat;9.5470405e-06;3.2077833e-06
considerable;3.9895116e-05;4.45531e-06
usain;1.9491066e-05;1.7567181e-06
lawful;1.8657327e-05;1.7450415e-06
revolver;8.103778e-05;8.63425e-06
porn;1.3388575e-05;1.701423e-06
latch;5.126571e-06;4.3653297e-05
capable;0.00015387854;0.00011638771
unisa;4.2429063e-05;1.2432448e-05
stranger;2.2574655e-05;7.2653716e-06
xnew;1.2127246e-06;3.1700805e-05
observe;0.00017891836;3.782886e-05
sight;6.330316e-05;1.8024228e-05
fancy;3.2338274e-05;4.8367838e-05
citizen;0.0006126192;4.5558545e-06
generation;0.00014625315;0.000106176
gunner;1.7203816e-05;1.8393647e-06
commentary;6.900598e-05;2.9192583e-05
larger;8.066704e-06;4.6337677e-06
nickname;1.5443095e-05;1.1541519e-05
bruise;1.2632097e-05;6.8935633e-06
will;2.3039558e-05;2.6028704e-06
cracker;8.011436e-06;2.2376966e-05
previewer;1.6087117e-06;4.878719e-05
awful;6.531729e-05;4.456942e-05
clas;1.5820033e-05;3.4748293e-05
unprovoked;1.680477e-05;1.4741421e-06
unemployed;1.1707221e-05;2.5063582e-06
populace;2.0925365e-05;1.6388506e-06
armstrong;4.439735e-06;1.4788276e-05
jacob;3.8271795e-05;2.2953225e-05
opener;3.3617603e-06;1.1105671e-05
trapdoor;1.4492497e-05;1.7333052e-06
hamilton;3.7098154e-05;3.1472697e-05
enlarge;3.2391147e-06;1.0711099e-05
friend;0.0004502376;0.00041256277
kempmp;2.1632703e-05;4.4157214e-06
five;0.0002741631;0.00018947391
endure;2.5342257e-05;4.516247e-06
pseudo;2.3455275e-05;5.0249455e-05
shocked;1.2187966e-05;4.6204837e-06
passwordsin;6.577602e-06;2.4355775e-06
correspondence;2.2502092e-05;3.9218544e-06
lopez;2.737683e-06;7.914986e-05
radiate;3.130088e-06;1.731555e-05
implicate;2.0295965e-05;2.2026954e-06
ofan;6.721491e-06;7.553962e-06
ferrell;1.6629704e-06;2.5543735e-05
lighten;1.1998321e-06;1.4612307e-05
theydon;1.1175793e-05;4.4007866e-06
supercomputing;1.3385951e-06;1.717114e-05
illustrate;2.991272e-05;2.543806e-05
volunteer;8.067729e-05;1.9012985e-05
noon;1.2829329e-05;1.7249276e-05
invasive;1.7744864e-05;1.871901e-06
thatyou;3.999092e-05;2.9147903e-05
specialize;1.6186996e-05;1.2053229e-05
gradual;1.4809686e-05;2.7963258e-06
cunningham;3.2491603e-06;2.3680823e-05
mafia;1.4482784e-05;2.2853635e-06
hunter;1.504421e-05;5.9002672e-05
ezekiel;5.6980127e-05;1.1193242e-05
broad;8.306399e-05;1.6926568e-05
european;0.00025156618;0.00013149435
adda;1.1214832e-05;1.9905237e-06
canonical;5.9297895e-06;1.1417259e-05
kindof;1.213612e-05;1.3602314e-05
contingent;1.4669791e-05;1.7305106e-06
renderer;2.407257e-06;6.4751934e-05
caesar;1.1200546e-05;4.3598566e-06
catalyst;3.860945e-06;1.50875285e-05
ebosco;1.0594704e-06;1.3910025e-05
terribly;3.2800308e-05;1.3136505e-05
arkansa;1.1285643e-05;1.7282297e-06
social;0.0003269892;4.6786836e-06
lois;5.2300293e-06;7.2176813e-06
closet;1.9884776e-05;2.2707836e-06
privilege;2.7006205e-05;7.2794846e-06
hasto;4.59354e-06;4.471935e-06
christopher;6.963873e-05;0.00010153568
report;0.0009862644;0.0005210953
coffee;3.673045e-05;1.780443e-05
marie;1.2132306e-05;1.21141675e-05
avenue;3.7565536e-05;9.524765e-05
illiterate;1.6471009e-05;2.8811385e-06
hadto;1.1660913e-05;5.8728965e-06
angele;0.00011613147;0.00013466233
archer;8.49521e-06;3.6952537e-05
incremental;8.0175505e-06;1.2202394e-05
consider;0.0013688867;0.0005373707
beware;2.2793256e-05;2.6004465e-05
dick;5.1572384e-05;9.87021e-05
fission;7.044694e-06;2.519115e-06
matterof;6.3573016e-06;3.3355877e-06
mayne;2.917008e-05;5.58158e-06
burlington;2.0947707e-06;1.8923512e-05
nasty;4.3416007e-05;3.0126806e-05
inany;9.3781955e-06;5.9373747e-06
sheriff;2.3515324e-05;1.7493336e-06
dorin;2.8740911e-05;3.830442e-06
angular;2.9492503e-06;2.1024192e-05
priest;0.00012660041;1.1149583e-05
pause;3.833558e-06;3.5949375e-05
shamir;2.7953512e-05;2.3264856e-06
helmet;9.805399e-06;5.296049e-05
explorer;4.959512e-06;8.160088e-05
japan;7.3315496e-05;9.498115e-05
unique;5.7682973e-05;6.009345e-05
largely;5.101551e-05;2.6346928e-05
jacquelin;9.567159e-06;1.6683904e-06
bongo;1.5457041e-06;1.0486968e-05
align;4.2362813e-06;1.7870603e-05
strasse;1.8521581e-05;7.796308e-06
raymond;3.4222899e-06;2.7655908e-05
reggie;2.718117e-06;1.6267724e-05
incapable;2.2049664e-05;7.962436e-06
delco;1.6476043e-06;2.2025746e-05
frightening;2.5765863e-05;1.8521387e-06
expire;3.5761443e-06;4.1488154e-05
gateway;3.2501086e-06;0.00015236107
confiscation;1.0457256e-05;1.4337451e-06
observation;0.00016301921;1.933329e-05
reflection;2.5059913e-05;3.24167e-05
ofother;8.4709145e-06;8.0510645e-06
irve;1.1748605e-05;2.1938486e-06
sendmail;4.092946e-06;1.3047945e-05
hepnet;1.9419847e-05;1.4176911e-05
ethnicity;1.2493081e-05;1.640616e-06
draper;1.5899455e-05;3.3858464e-06
percentagein;7.043502e-05;1.4166577e-06
soundblaster;1.6236594e-06;2.921772e-05
cease;9.985676e-05;8.320611e-06
geographical;1.7001521e-05;1.4537215e-05
cannon;3.3930985e-05;1.8827785e-05
menus;2.5898091e-06;4.8266465e-05
cruelty;1.8913977e-05;1.609588e-06
vinegar;9.428218e-06;2.8355794e-06
learning;2.2110498e-05;2.920908e-05
working;2.6514752e-05;0.00010045253
recognition;3.0850762e-05;5.3329564e-05
flute;5.086132e-06;8.798208e-06
texas;0.00018044274;0.00021775109
activate;6.9731896e-06;3.2185635e-05
quayle;4.01781e-05;2.5216675e-06
hirschbeck;2.5277761e-06;0.00012341882
christianity;0.0004219419;1.8765304e-05
chyang;1.1948558e-06;1.598259e-05
powder;2.6378078e-05;4.6270097e-06
pacific;2.9708342e-05;6.060033e-05
rider;1.1306289e-05;9.8695324e-05
germano;7.143345e-06;1.0178573e-05
bennett;1.0779054e-05;3.2262004e-05
wary;1.2701035e-05;7.190835e-06
hesaid;9.93715e-06;1.1048867e-05
honestly;7.8528814e-05;9.7297425e-06
onlya;7.5124517e-06;3.2880153e-06
azeri;0.00013004341;1.9187898e-06
karma;1.9059624e-05;8.693388e-06
therest;1.5351774e-05;6.8816416e-06
whitsell;1.3701417e-05;5.887864e-06
maple;7.492011e-06;9.375018e-05
mode;1.311283e-05;0.0010188891
monninger;1.9601027e-06;1.870305e-05
fudge;1.2345637e-05;1.7367851e-06
idiotic;2.1460846e-05;1.9967504e-06
conquest;1.2769986e-05;3.441003e-06
thearmenian;1.0469401e-05;1.4194164e-06
deepak;1.4236094e-06;3.4072316e-05
compatible;9.567342e-06;0.0003204822
earth;0.000767299;9.792909e-05
unload;4.49445e-06;1.9170322e-05
haveto;2.3770446e-05;5.2615447e-05
moot;9.762008e-06;8.663011e-06
enable;1.7461776e-05;0.00015452494
infiltrate;1.7966786e-05;1.8880152e-06
humankind;1.0378915e-05;1.6508396e-06
revenge;1.6871403e-05;3.6000854e-06
integrity;4.4633816e-05;2.043378e-05
decoder;3.550249e-06;6.9108035e-05
serum;3.3580418e-05;2.0351058e-06
monopoly;3.1225423e-05;1.8950702e-06
ineffective;2.345002e-05;3.26947e-06
separation;4.194449e-05;1.4960997e-05
ssme;8.133893e-06;8.181747e-06
mentor;2.6029622e-06;3.1057374e-05
specie;6.595032e-05;9.1072525e-06
shar;1.4784968e-06;4.751599e-05
buddhism;9.9459585e-06;1.8708408e-06
modify;6.411946e-05;0.00030688592
badmatch;1.1386747e-06;3.2550393e-05
fierkelab;1.5306828e-06;5.4521734e-05
romda;1.0013054e-05;1.6819151e-06
weakness;5.885498e-05;1.1985086e-05
draw;0.00024210369;0.00077818637
exact;0.000112778645;0.00011926144
publisher;5.0405393e-05;6.727475e-05
require;0.0005281745;0.00087035546
pena;2.2795823e-06;2.475923e-05
prolong;1.4004943e-05;6.997308e-06
onboard;6.174149e-06;1.9242187e-05
intestine;2.5487609e-05;1.6926317e-06
hockey;4.142774e-05;0.00037483394
tothe;0.00016401702;0.000114433235
filing;1.1904082e-05;2.7675392e-06
coach;3.7300474e-06;6.8971276e-05
pharisee;5.8135083e-05;8.817106e-06
serge;1.7430822e-06;1.4837423e-05
rejection;2.4737386e-05;2.9658688e-06
misinterpretation;1.0417501e-05;2.40721e-06
santa;5.1436964e-05;6.689336e-05
whois;8.980421e-06;1.12818825e-05
load;3.3772874e-05;0.0008603706
mule;2.0746847e-06;3.208822e-05
pragmatic;2.157985e-05;1.9620945e-06
rouge;3.525669e-06;4.824136e-06
pierce;9.930131e-06;2.2168e-05
prison;0.00012947738;2.6845419e-06
khomeini;3.4709392e-05;2.2271092e-06
nameof;7.0899255e-06;5.0936173e-06
well;0.003527842;0.0036291971
hernandez;1.8162094e-06;7.488772e-05
planet;0.00044463796;3.251873e-05
childhood;2.9017381e-05;2.293033e-06
independant;5.5757273e-06;1.2308922e-05
precisely;7.809088e-05;2.5754514e-05
tmail;9.628279e-06;2.1533904e-06
wilson;6.7639216e-05;0.00011428153
schmidt;1.6721002e-05;5.617189e-05
bobby;6.2142324e-05;5.9719587e-05
algorithm;0.0002289932;0.0006245129
atmo;1.8575621e-06;1.8396357e-05
treat;0.00031490112;2.2753371e-05
wether;3.8496023e-06;1.10943065e-05
underlie;2.4590823e-05;8.22483e-06
tcmay;4.0795345e-05;2.2862944e-06
brick;8.607883e-06;2.860565e-05
preserve;0.00010772093;1.75168e-05
human;0.001214472;6.9383575e-05
banish;1.0312583e-05;1.7289649e-06
andtherefore;8.435303e-06;2.3643374e-06
pill;4.5387813e-05;2.4663102e-06
dodd;2.2954933e-05;2.064711e-06
nebraska;6.2488402e-06;1.2001761e-05
becausethey;1.308476e-05;1.7239169e-06
royalroad;5.7660807e-05;7.597024e-06
fluke;2.910457e-06;4.0479033e-05
rudy;1.8246276e-06;2.0162253e-05
forsome;7.0644396e-06;2.1989827e-05
cult;0.00028584583;6.315925e-06
rite;3.0401285e-05;7.0538067e-06
aggressor;1.9132667e-05;1.4984821e-06
encrypted;3.455907e-05;5.463557e-05
retrospect;6.221653e-06;1.1158694e-05
fashioned;7.960379e-06;8.909193e-06
impressed;1.547711e-05;5.625169e-05
practitioner;3.2775682e-05;2.2384606e-06
esdi;1.3572431e-06;5.2234525e-05
cigarette;5.774222e-05;1.1568882e-05
kernel;2.739101e-06;7.0381364e-05
schumach;6.499374e-06;2.9142802e-06
actually;0.0008415204;0.00089506776
inne;1.4418887e-06;4.5957706e-05
lighting;6.0167054e-06;2.486045e-05
lineup;2.638326e-06;7.606166e-05
forth;9.086137e-05;4.7248483e-05
punishable;2.5769426e-05;3.656055e-06
spurious;1.2232279e-05;5.1677866e-06
thebook;5.291725e-06;6.152944e-06
feast;2.0168158e-05;4.4889216e-06
mine;0.00035297786;0.00032846793
brendan;3.0991232e-05;2.6862437e-05
environment;8.3710125e-05;0.0004516949
sunnyt;1.1558906e-06;1.939993e-05
deduce;6.8865456e-06;3.232161e-06
mutlu;3.9145118e-05;1.7038716e-06
notan;3.4064842e-06;1.0001463e-05
atheismin;1.0788506e-05;1.748153e-06
undisputed;1.37819015e-05;2.3195846e-06
leviticus;3.3268087e-05;5.459632e-06
itisn;7.74801e-06;2.5091742e-06
italian;2.4816638e-05;1.7106098e-05
heather;9.1696775e-06;3.4374114e-06
cunixa;1.652451e-05;2.3206301e-05
columbia;0.00013225937;0.00020798568
incentive;2.9435967e-05;8.547786e-06
translator;1.40579e-05;1.758453e-05
substance;0.00011506822;4.635609e-06
organizer;1.0519982e-05;1.9461822e-05
capacity;3.9530532e-05;5.779156e-05
shine;1.9994097e-05;1.399806e-05
carol;2.3089897e-05;7.097861e-06
hour;0.00034798167;0.00033227168
terrorist;0.0002929826;2.6923194e-06
whatis;1.9062332e-05;1.0000543e-05
apparently;0.00024130529;0.00010675581
ongoing;3.6907946e-05;3.9824204e-06
stortek;1.7698092e-05;2.2914655e-06
discriminatory;1.2366299e-05;2.6809357e-06
designation;7.647016e-06;3.3109165e-05
